Empty_Lines,Lines_Of_Comments,Lines_Of_Program,Physic_Lines,n1_Number_Of_Distinct_Operators,n2_Number_Of_Distinct_Operands,n_Program_Vocabulary,N1_Total_Number_Of_Operators,N2_Total_Number_Of_Operands,N_Program_Length,B_Number_of_Delivered_Bugs_1,B_Number_of_Delivered_Bugs_2,D_Difficulty,E_Effort,T_Time_Required_To_Program,V_Volume,_N_Calculated_Program_Length,McCab_Number,IsVulnerable
0,0,16,16,21,25,46,57,36,93,0.000333,0.17123,10,5136.912619,285.384034,513.691262,208.335071,2,4
0,0,22,22,25,33,58,152,103,255,0.000333,0.497928,36,53776.26554,2987.570308,1493.785154,282.561411,6,4
0,0,12,12,16,19,35,60,47,107,0.000333,0.182944,16,8781.332525,487.851807,548.833283,144.710623,2,4
0,0,11,11,12,19,31,64,47,111,0.000333,0.183305,12,6598.989485,366.610527,549.91579,123.730173,2,4
0,0,10,10,12,13,25,48,33,81,0.000333,0.125384,12,4513.828216,250.768234,376.152351,91.125266,1,4
0,0,17,17,19,36,55,111,78,189,0.000333,0.364226,18,19668.18575,1092.676986,1092.676986,266.827923,6,4
0,0,11,11,14,16,30,57,41,98,0.000333,0.160292,14,6732.253897,374.014105,480.875278,117.302969,2,4
0,0,20,20,18,33,51,116,88,204,0.000333,0.385725,18,20829.14586,1157.17477,1157.17477,241.523656,4,4
0,0,9,9,12,14,26,54,34,88,0.000333,0.13788,12,4963.664342,275.75913,413.638695,96.322519,1,4
0,0,21,21,14,26,40,68,70,138,0.000333,0.244809,14,10281.96508,571.220282,734.426077,175.514402,3,4
0,0,30,30,14,34,48,104,96,200,0.000333,0.372331,14,15637.895,868.771945,1116.9925,226.276706,5,4
0,0,13,13,18,21,39,70,49,119,0.000333,0.209654,18,11321.33155,628.962864,628.962864,167.297316,4,4
0,0,21,21,18,31,49,95,68,163,0.000333,0.305066,18,16473.55868,915.197705,915.197705,228.638736,2,4
0,0,28,28,23,28,51,136,97,233,0.000333,0.440558,33,43615.27845,2423.071025,1321.675105,238.647863,7,4
0,0,23,23,23,39,62,133,95,228,0.000333,0.452519,22,29866.24869,1659.236038,1357.556759,310.172612,7,4
0,0,16,16,18,31,49,90,66,156,0.000333,0.291965,18,15766.10524,875.894736,875.894736,228.638736,2,4
0,0,23,23,17,44,61,131,106,237,0.000333,0.468528,16,22489.35598,1249.408666,1405.584749,309.70186,3,4
0,0,22,22,26,33,59,144,102,246,0.000333,0.482377,39,56438.07742,3135.448745,1447.13019,288.676439,6,4
0,0,12,12,17,19,36,53,46,99,0.000333,0.170608,16,8189.161202,454.9534,511.822575,150.197491,2,4
0,0,11,11,11,19,30,56,46,102,0.000333,0.166834,10,5005.028408,278.057134,500.502841,118.764371,2,4
0,0,10,10,11,13,24,39,32,71,0.000333,0.108511,10,3255.323376,180.851299,325.532338,86.159464,1,4
0,0,17,17,18,36,54,106,77,183,0.000333,0.351048,18,18956.59943,1053.144413,1053.144413,261.17595,6,4
0,0,11,11,13,16,29,49,40,89,0.000333,0.14412,12,5188.323703,288.240206,432.360309,112.105716,2,4
0,0,20,20,19,33,52,108,87,195,0.000333,0.370529,18,20008.54341,1111.585745,1111.585745,247.175629,4,4
0,0,9,9,11,14,25,44,33,77,0.000333,0.119192,10,3575.769266,198.653848,357.576927,91.356717,1,4
0,0,21,21,13,26,39,62,67,129,0.000333,0.227272,12,8181.802635,454.544591,681.816886,170.317149,3,4
0,0,30,30,13,34,47,98,93,191,0.000333,0.353642,12,12731.11765,707.284314,1060.926471,221.079453,5,4
0,0,13,13,17,21,38,64,48,112,0.000333,0.195923,16,9404.286104,522.460339,587.767882,161.725534,4,4
0,0,21,21,16,31,47,85,67,152,0.000333,0.281433,16,13508.76009,750.486672,844.297505,217.580086,2,4
0,0,28,28,22,28,50,130,94,224,0.000333,0.421408,33,41719.38496,2317.743609,1264.223787,232.713433,7,4
0,0,23,23,22,39,61,123,94,217,0.000333,0.42899,22,28313.34005,1572.963336,1286.970002,304.238182,7,4
0,0,16,16,16,30,46,80,65,145,0.000333,0.266972,16,12814.66374,711.925763,800.916484,211.206718,2,4
0,0,23,23,15,44,59,121,105,226,0.000333,0.443159,14,18612.68261,1034.037923,1329.477329,298.81835,3,4
0,0,22,22,26,34,60,144,102,246,0.000333,0.484365,39,56670.70837,3148.372687,1453.095087,295.185169,6,4
0,0,12,12,17,20,37,53,46,99,0.000333,0.171912,16,8251.774131,458.431896,515.735883,155.92543,2,4
0,0,11,11,11,20,31,56,46,102,0.000333,0.168443,10,5053.280237,280.737791,505.328024,124.49231,2,4
0,0,10,10,11,13,24,39,32,71,0.000333,0.108511,10,3255.323376,180.851299,325.532338,86.159464,1,4
0,0,17,17,18,37,55,106,77,183,0.000333,0.352663,18,19043.7989,1057.988828,1057.988828,267.808425,6,4
0,0,11,11,13,17,30,49,40,89,0.000333,0.145571,12,5240.559156,291.142175,436.713263,117.592585,2,4
0,0,20,20,19,34,53,108,87,195,0.000333,0.372315,18,20105.0008,1116.944489,1116.944489,253.684359,4,4
0,0,9,9,11,15,26,44,33,77,0.000333,0.120645,10,3619.338583,201.074366,361.933858,96.657107,1,4
0,0,21,21,13,27,40,62,67,129,0.000333,0.228843,12,8238.344691,457.685816,686.528724,176.487679,3,4
0,0,30,30,13,35,48,98,93,191,0.000333,0.355576,12,12800.73405,711.151892,1066.727838,227.630622,5,4
0,0,13,13,17,22,39,64,48,112,0.000333,0.197322,16,9471.440776,526.191154,591.965049,167.594364,4,4
0,0,21,21,16,32,48,85,67,152,0.000333,0.282971,16,13582.6288,754.590489,848.9143,224,2,4
0,0,28,28,22,29,51,130,94,224,0.000333,0.423541,33,41930.56813,2329.476007,1270.623277,238.988944,7,4
0,0,23,23,22,40,62,123,94,217,0.000333,0.430687,22,28425.33319,1579.185177,1292.060599,310.984619,7,4
0,0,16,16,16,31,47,80,65,145,0.000333,0.268472,16,12886.64614,715.924785,805.415383,217.580086,2,4
0,0,23,23,15,45,60,121,105,226,0.000333,0.444986,14,18689.40185,1038.300102,1334.957275,305.736748,3,4
0,0,16,16,25,29,54,122,82,204,0.000333,0.391332,24,28175.92921,1565.329401,1173.99705,256.977854,6,4
0,0,5,5,11,12,23,27,18,45,0.000333,0.067853,5,1017.80144,56.544524,203.560288,81.073298,2,4
0,0,7,7,10,24,34,36,33,69,0.000333,0.117012,5,1755.17468,97.509704,351.034936,143.258381,3,4
0,0,11,11,14,29,43,66,42,108,0.000333,0.195346,7,4102.256155,227.90312,586.036594,194.184418,4,4
0,0,4,4,9,9,18,17,13,30,0.000333,0.041699,4,500.391,27.7995,125.09775,57.05865,1,4
0,0,13,13,16,32,48,87,58,145,0.000333,0.26994,8,6478.556501,359.919806,809.819563,224,6,4
0,0,5,5,11,12,23,27,18,45,0.000333,0.067853,5,1017.80144,56.544524,203.560288,81.073298,2,4
0,0,7,7,13,20,33,38,31,69,0.000333,0.116021,6,2088.379165,116.021065,348.063194,134.544278,2,4
0,0,14,14,18,29,47,86,67,153,0.000333,0.283284,18,15297.3377,849.852094,849.852094,215.940099,4,4
0,0,17,17,18,20,38,113,82,195,0.000333,0.341115,36,36840.45114,2046.69173,1023.345865,161.497212,4,4
0,0,15,15,11,22,33,44,46,90,0.000333,0.151332,10,4539.954707,252.219706,453.995471,136.161243,3,4
0,0,24,24,11,30,41,80,72,152,0.000333,0.271449,10,8143.479047,452.415503,814.347905,185.260466,5,4
0,0,8,8,13,19,32,36,26,62,0.000333,0.103333,6,1860,103.333333,310,128.816339,2,4
0,0,15,15,16,27,43,63,48,111,0.000333,0.200772,8,4818.523102,267.695728,602.315388,192.381963,2,4
0,0,12,12,14,18,32,60,35,95,0.000333,0.158333,7,3325,184.722222,475,128.361619,3,4
0,0,22,22,21,24,45,106,71,177,0.000333,0.324019,20,19441.15996,1080.064442,972.057998,202.277766,7,4
0,0,17,17,20,35,55,104,75,179,0.000333,0.344954,20,20697.26777,1149.84821,1034.863389,265.963467,7,4
0,0,10,10,15,25,40,57,44,101,0.000333,0.179172,7,3762.603163,209.033509,537.514738,174.699764,2,4
0,0,26,26,14,40,54,103,86,189,0.000333,0.362558,14,15227.43233,845.968463,1087.673738,266.180093,3,4
0,0,13,13,21,24,45,54,33,87,0.000333,0.159264,10,4777.912194,265.439566,477.791219,202.277766,2,4
0,0,16,16,25,29,54,122,82,204,0.000333,0.391332,24,28175.92921,1565.329401,1173.99705,256.977854,6,4
0,0,6,6,15,14,29,32,26,58,0.000333,0.093921,7,1972.340284,109.57446,281.762898,111.906328,2,4
0,0,6,6,11,12,23,27,18,45,0.000333,0.067853,5,1017.80144,56.544524,203.560288,81.073298,2,4
0,0,6,6,12,16,28,27,18,45,0.000333,0.07211,6,1297.985829,72.110324,216.330971,107.01955,2,4
0,0,7,7,10,24,34,36,33,69,0.000333,0.117012,5,1755.17468,97.509704,351.034936,143.258381,3,4
0,0,11,11,14,29,43,66,42,108,0.000333,0.195346,7,4102.256155,227.90312,586.036594,194.184418,4,4
0,0,5,5,9,14,23,30,24,54,0.000333,0.081424,4,977.089383,54.282743,244.272346,81.832294,2,4
0,0,6,6,9,15,24,33,26,59,0.000333,0.090171,4,1082.05115,60.113953,270.512788,87.132684,2,4
0,0,6,6,12,19,31,32,27,59,0.000333,0.097433,6,1753.785494,97.432527,292.297582,123.730173,3,4
0,0,4,4,9,15,24,26,24,50,0.000333,0.076416,4,916.9925,50.944028,229.248125,87.132684,1,4
0,0,3,3,10,15,25,21,19,40,0.000333,0.061918,5,928.771238,51.598402,185.754248,91.82264,1,4
0,0,4,4,9,9,18,17,13,30,0.000333,0.041699,4,500.391,27.7995,125.09775,57.05865,1,4
0,0,2,2,6,6,12,8,7,15,0.000333,0.017925,3,161.323313,8.962406,53.774438,31.01955,1,4
0,0,3,3,6,7,13,12,10,22,0.000333,0.027137,3,244.229021,13.568279,81.409674,35.161259,1,4
0,0,13,13,16,32,48,87,58,145,0.000333,0.26994,8,6478.556501,359.919806,809.819563,224,6,4
0,0,5,5,11,13,24,20,17,37,0.000333,0.056548,5,848.218063,47.123226,169.643613,86.159464,2,4
0,0,5,5,11,12,23,27,18,45,0.000333,0.067853,5,1017.80144,56.544524,203.560288,81.073298,2,4
0,0,8,8,13,20,33,38,31,69,0.000333,0.116021,6,2088.379165,116.021065,348.063194,134.544278,2,4
0,0,15,15,19,34,53,88,72,160,0.000333,0.305489,18,16496.41091,916.467273,916.467273,253.684359,4,4
0,0,17,17,18,20,38,113,82,195,0.000333,0.341115,36,36840.45114,2046.69173,1023.345865,161.497212,4,4
0,0,2,2,4,5,9,4,5,9,0.000333,0.00951,2,57.05865,3.169925,28.529325,19.60964,1,4
0,0,2,2,4,5,9,4,5,9,0.000333,0.00951,2,57.05865,3.169925,28.529325,19.60964,1,4
0,0,3,3,9,10,19,21,14,35,0.000333,0.049559,4,594.709852,33.039436,148.677463,61.748606,1,4
0,0,15,15,11,22,33,44,46,90,0.000333,0.151332,10,4539.954707,252.219706,453.995471,136.161243,3,4
0,0,24,24,11,30,41,80,72,152,0.000333,0.271449,10,8143.479047,452.415503,814.347905,185.260466,5,4
0,0,7,7,15,17,32,46,29,75,0.000333,0.125,7,2625,145.833333,375,128.090227,4,4
0,0,7,7,15,16,31,46,30,76,0.000333,0.125506,7,2635.632437,146.424024,376.51892,122.603359,4,4
0,0,8,8,13,19,32,36,26,62,0.000333,0.103333,6,1860,103.333333,310,128.816339,2,4
0,0,5,5,10,10,20,21,14,35,0.000333,0.050422,5,756.337417,42.018745,151.267483,66.438562,2,4
0,0,15,15,16,27,43,63,48,111,0.000333,0.200772,8,4818.523102,267.695728,602.315388,192.381963,2,4
0,0,12,12,14,18,32,60,35,95,0.000333,0.158333,7,3325,184.722222,475,128.361619,3,4
0,0,22,22,21,24,45,106,71,177,0.000333,0.324019,20,19441.15996,1080.064442,972.057998,202.277766,7,4
0,0,17,17,20,35,55,104,75,179,0.000333,0.344954,20,20697.26777,1149.84821,1034.863389,265.963467,7,4
0,0,8,8,13,23,36,44,35,79,0.000333,0.136141,6,2450.544451,136.141358,408.424075,152.147641,1,4
0,0,10,10,15,25,40,57,44,101,0.000333,0.179172,7,3762.603163,209.033509,537.514738,174.699764,2,4
0,0,26,26,14,40,54,103,86,189,0.000333,0.362558,14,15227.43233,845.968463,1087.673738,266.180093,3,4
0,0,15,15,21,24,45,54,33,87,0.000333,0.159264,10,4777.912194,265.439566,477.791219,202.277766,2,4
0,0,11,11,13,14,27,41,28,69,0.000333,0.109362,12,3937.046852,218.724825,328.087238,101.408685,2,4
0,0,12,12,13,16,29,47,31,78,0.000333,0.126308,6,2273.535106,126.307506,378.922518,112.105716,2,4
0,0,10,10,10,16,26,39,27,66,0.000333,0.10341,5,1551.145107,86.174728,310.229021,97.219281,2,4
0,0,9,9,10,14,24,31,23,54,0.000333,0.082529,5,1237.939875,68.774438,247.587975,86.52225,2,4
0,0,7,7,10,12,22,25,17,42,0.000333,0.062432,5,936.48064,52.026702,187.296128,76.238831,2,4
0,0,13,13,13,17,30,49,35,84,0.000333,0.137393,12,4946.14572,274.785873,412.17881,117.592585,2,4
0,0,10,10,11,17,28,33,26,59,0.000333,0.094545,5,1418.169702,78.787206,283.63394,107.540616,2,4
0,0,13,13,12,17,29,41,34,75,0.000333,0.12145,12,4372.182896,242.89905,364.348575,112.506418,2,4
0,0,11,11,13,14,27,39,26,65,0.000333,0.103023,6,1854.406126,103.022563,309.067688,101.408685,2,4
0,0,12,12,13,16,29,45,29,74,0.000333,0.11983,6,2156.943562,119.830198,359.490594,112.105716,2,4
0,0,10,10,10,16,26,37,25,62,0.000333,0.097142,5,1457.136313,80.952017,291.427263,97.219281,2,4
0,0,9,9,10,14,24,29,21,50,0.000333,0.076416,5,1146.240625,63.680035,229.248125,86.52225,2,4
0,0,7,7,10,12,22,23,15,38,0.000333,0.056486,5,847.292008,47.071778,169.458402,76.238831,2,4
0,0,13,13,13,17,30,47,33,80,0.000333,0.13085,6,2355.307486,130.850416,392.551248,117.592585,2,4
0,0,10,10,11,17,28,31,24,55,0.000333,0.088135,5,1322.022604,73.4457,264.404521,107.540616,2,4
0,0,13,13,12,17,29,39,32,71,0.000333,0.114972,6,2069.499904,114.972217,344.916651,112.506418,2,4
0,0,17,17,18,25,43,76,62,138,0.000333,0.249608,18,13478.84165,748.824536,748.824536,191.155055,8,4
0,0,18,18,19,26,45,83,65,148,0.000333,0.270931,18,14630.29665,812.794258,812.794258,202.922055,8,4
0,0,16,16,16,27,43,74,61,135,0.000333,0.244182,16,11720.73187,651.151771,732.545742,192.381963,8,4
0,0,15,15,16,25,41,67,57,124,0.000333,0.221445,16,10629.38318,590.521288,664.336449,180.096405,8,4
0,0,14,14,16,25,41,62,53,115,0.000333,0.205373,16,9857.895688,547.660872,616.118481,180.096405,8,4
0,0,13,13,16,24,40,61,51,112,0.000333,0.198685,16,9536.895146,529.827508,596.055947,174.0391,8,4
0,0,19,19,19,30,49,84,69,153,0.000333,0.28635,18,15462.91091,859.050606,859.050606,227.917341,8,4
0,0,16,16,16,28,44,69,60,129,0.000333,0.234756,16,11268.26686,626.014826,704.266679,198.605938,8,4
0,0,19,19,17,29,46,77,68,145,0.000333,0.266972,16,12814.66374,711.925763,800.916484,210.368317,8,4
0,0,18,18,16,17,33,116,86,202,0.000333,0.339656,40,40758.70448,2264.372471,1018.967612,133.486868,2,4
0,0,19,19,17,18,35,123,89,212,0.000333,0.362469,32,34797.05599,1933.169777,1087.408,144.545518,2,4
0,0,17,17,15,19,34,115,85,200,0.000333,0.339164,28,28489.79191,1582.766217,1017.492568,139.313982,2,4
0,0,16,16,15,17,32,107,81,188,0.000333,0.313333,28,26320,1462.222222,940,128.090227,2,4
0,0,15,15,15,17,32,101,75,176,0.000333,0.293333,28,24640,1368.888889,880,128.090227,2,4
0,0,20,20,17,21,38,124,93,217,0.000333,0.3796,32,36441.60865,2024.533814,1138.80027,161.725534,2,4
0,0,17,17,16,20,36,109,84,193,0.000333,0.332599,32,31929.45681,1773.858712,997.795525,150.438562,2,4
0,0,20,20,16,21,37,117,92,209,0.000333,0.362925,32,34840.82411,1935.601339,1088.775753,156.238666,2,4
0,0,19,19,18,28,46,94,70,164,0.000333,0.301955,18,16305.55489,905.864161,905.864161,209.664588,4,4
0,0,20,20,18,29,47,100,73,173,0.000333,0.320315,18,17296.98968,960.943871,960.943871,215.940099,4,4
0,0,18,18,17,29,46,93,69,162,0.000333,0.298272,16,14317.07259,795.392922,894.817037,210.368317,4,4
0,0,17,17,17,28,45,85,65,150,0.000333,0.274593,16,13180.44743,732.24708,823.777964,204.092806,4,4
0,0,16,16,17,28,45,81,61,142,0.000333,0.259948,16,12477.49024,693.193902,779.84314,204.092806,4,4
0,0,21,21,20,31,51,103,77,180,0.000333,0.340346,20,20420.73123,1134.485068,1021.036562,240.018648,4,4
0,0,18,18,18,31,49,87,68,155,0.000333,0.290093,18,15665.04047,870.280026,870.280026,228.638736,4,4
0,0,21,21,19,31,50,95,76,171,0.000333,0.3217,18,17371.78935,965.099408,965.099408,234.290708,4,4
0,0,19,19,18,28,46,93,69,162,0.000333,0.298272,18,16106.70666,894.817037,894.817037,209.664588,4,4
0,0,20,20,18,29,47,99,72,171,0.000333,0.316612,18,17097.02449,949.834694,949.834694,215.940099,4,4
0,0,18,18,17,29,46,92,68,160,0.000333,0.29459,16,14140.31861,785.573256,883.769913,210.368317,4,4
0,0,17,17,17,28,45,84,64,148,0.000333,0.270931,16,13004.70813,722.483785,812.794258,204.092806,4,4
0,0,16,16,17,28,45,80,60,140,0.000333,0.256286,16,12301.75094,683.430608,768.859433,204.092806,4,4
0,0,21,21,20,31,51,102,76,178,0.000333,0.336564,20,20193.83422,1121.879679,1009.691711,240.018648,4,4
0,0,18,18,18,31,49,86,67,153,0.000333,0.28635,18,15462.91091,859.050606,859.050606,228.638736,4,4
0,0,21,21,19,31,50,94,75,169,0.000333,0.317937,18,17168.61053,953.811696,953.811696,234.290708,4,4
0,0,12,12,15,13,28,61,21,82,0.000333,0.131401,7,2759.421725,153.301207,394.203104,106.709075,3,4
0,0,13,13,16,14,30,68,24,92,0.000333,0.150478,8,3611.471478,200.637304,451.433935,117.302969,3,4
0,0,11,11,15,15,30,56,24,80,0.000333,0.13085,7,2747.858734,152.658819,392.551248,117.206718,3,4
0,0,10,10,15,13,28,48,20,68,0.000333,0.108967,7,2288.300943,127.12783,326.900135,106.709075,3,4
0,0,9,9,15,13,28,42,18,60,0.000333,0.096147,7,2019.089067,112.171615,288.441295,106.709075,3,4
0,0,14,14,17,17,34,68,30,98,0.000333,0.16619,8,3988.570868,221.58727,498.571358,138.973737,3,4
0,0,11,11,16,16,32,50,23,73,0.000333,0.121667,8,2920,162.222222,365,128,3,4
0,0,14,14,16,17,33,60,29,89,0.000333,0.14965,8,3591.608613,199.533812,448.951077,133.486868,3,4
0,0,10,10,13,17,30,49,33,82,0.000333,0.134122,6,2414.190173,134.121676,402.365029,117.592585,6,4
0,0,11,11,13,18,31,55,36,91,0.000333,0.150277,12,5409.982371,300.554576,450.831864,123.164366,6,4
0,0,9,9,12,18,30,48,32,80,0.000333,0.13085,6,2355.307486,130.850416,392.551248,118.0782,6,4
0,0,8,8,12,17,29,40,28,68,0.000333,0.110114,6,1982.056246,110.114236,330.342708,112.506418,6,4
0,0,12,12,15,20,35,58,41,99,0.000333,0.169266,14,7109.186261,394.954792,507.799019,145.041921,6,4
0,0,9,9,13,20,33,42,31,73,0.000333,0.122747,6,2209.444624,122.746924,368.240771,134.544278,6,4
0,0,12,12,14,20,34,50,39,89,0.000333,0.150928,7,3169.48935,176.082742,452.784193,139.741531,6,4
0,0,19,19,12,23,35,85,67,152,0.000333,0.259884,12,9355.812223,519.767346,779.651019,147.061475,1,4
0,0,20,20,13,24,37,91,70,161,0.000333,0.279574,12,10064.6639,559.147995,838.721992,158.144816,1,4
0,0,18,18,11,25,36,84,66,150,0.000333,0.258496,10,7754.887502,430.827083,775.48875,154.150153,1,4
0,0,17,17,11,23,34,76,62,138,0.000333,0.234023,10,7020.698721,390.038818,702.069872,142.095673,1,4
0,0,16,16,11,23,34,71,58,129,0.000333,0.218761,10,6562.827065,364.601504,656.282707,142.095673,1,4
0,0,15,15,11,22,33,70,56,126,0.000333,0.211865,10,6355.93659,353.107588,635.593659,136.161243,1,4
0,0,21,21,13,27,40,94,74,168,0.000333,0.298028,12,10729.00704,596.055947,894.08392,176.487679,1,4
0,0,18,18,12,26,38,78,65,143,0.000333,0.250151,12,9005.443613,500.302423,750.453634,165.230983,1,4
0,0,21,21,12,27,39,86,73,159,0.000333,0.280126,12,10084.54743,560.252635,840.378953,171.401513,1,4
0,0,16,16,16,22,38,58,44,102,0.000333,0.17843,16,8564.617702,475.812095,535.288606,162.107496,5,4
0,0,17,17,17,23,40,64,47,111,0.000333,0.196911,16,9451.744297,525.096905,590.734019,173.528793,5,4
0,0,15,15,14,24,38,57,43,100,0.000333,0.174931,7,3673.549259,204.08607,524.792751,163.342069,5,4
0,0,14,14,14,22,36,49,39,88,0.000333,0.151651,7,3184.673801,176.926322,454.9534,151.410465,5,4
0,0,13,13,14,22,36,45,35,80,0.000333,0.137865,7,2895.158001,160.842111,413.594,151.410465,5,4
0,0,12,12,14,21,35,43,33,76,0.000333,0.129942,7,2728.778565,151.598809,389.825509,145.541635,5,4
0,0,18,18,17,26,43,67,51,118,0.000333,0.213433,8,5122.393928,284.57744,640.299241,191.698301,5,4
0,0,15,15,15,25,40,51,42,93,0.000333,0.16498,7,3464.57519,192.476399,494.939313,174.699764,5,4
0,0,18,18,16,26,42,59,50,109,0.000333,0.195921,8,4702.100793,261.227822,587.762599,186.211433,5,4
0,0,16,16,13,19,32,70,56,126,0.000333,0.21,12,7560,420,630,128.816339,3,4
0,0,17,17,14,20,34,77,59,136,0.000333,0.230632,14,9686.52925,538.140514,691.894946,139.741531,3,4
0,0,15,15,12,21,33,69,55,124,0.000333,0.208502,12,7506.05845,417.003247,625.504871,135.258216,3,4
0,0,14,14,12,19,31,61,51,112,0.000333,0.184957,12,6658.439841,369.913325,554.869987,123.730173,3,4
0,0,13,13,12,19,31,57,47,104,0.000333,0.171745,12,6182.836995,343.490944,515.236416,123.730173,3,4
0,0,12,12,12,18,30,55,45,100,0.000333,0.163563,12,5888.268715,327.12604,490.68906,118.0782,3,4
0,0,18,18,15,23,38,79,63,142,0.000333,0.248402,14,10432.8799,579.604439,745.205707,162.645284,3,4
0,0,15,15,13,22,35,63,54,117,0.000333,0.200042,12,7201.513356,400.084075,600.126113,146.213212,3,4
0,0,18,18,14,23,37,70,62,132,0.000333,0.229216,14,9627.06982,534.837212,687.647844,157.344894,3,4
0,0,16,16,15,19,34,75,46,121,0.000333,0.205194,14,8618.162053,478.786781,615.583004,139.313982,3,4
0,0,17,17,16,20,36,81,49,130,0.000333,0.22403,16,10753.444,597.413556,672.09025,150.438562,3,4
0,0,15,15,14,20,34,74,45,119,0.000333,0.201803,14,8475.713094,470.87295,605.408078,139.741531,3,4
0,0,14,14,14,19,33,66,41,107,0.000333,0.179917,14,7556.502391,419.805688,539.750171,134.013592,3,4
0,0,13,13,14,19,33,62,37,99,0.000333,0.166465,7,3495.765125,194.209174,499.395018,134.013592,3,4
0,0,12,12,14,18,32,60,35,95,0.000333,0.158333,7,3325,184.722222,475,128.361619,3,4
0,0,18,18,16,22,38,84,53,137,0.000333,0.239655,16,11503.45711,639.080951,718.966069,162.107496,3,4
0,0,15,15,15,22,37,68,44,112,0.000333,0.194486,14,8168.422877,453.801271,583.458777,156.710855,3,4
0,0,18,18,15,22,37,76,52,128,0.000333,0.22227,14,9335.340431,518.630024,666.810031,156.710855,3,4
0,0,12,12,14,13,27,60,21,81,0.000333,0.128382,7,2696.021214,149.778956,385.145888,101.408685,3,4
0,0,13,13,15,14,29,67,24,91,0.000333,0.147359,7,3094.533894,171.91855,442.076271,111.906328,3,4
0,0,11,11,14,15,29,55,24,79,0.000333,0.127927,7,2686.46349,149.247972,383.780499,111.906328,3,4
0,0,10,10,14,13,27,47,20,67,0.000333,0.106192,7,2230.042239,123.891235,318.577463,101.408685,3,4
0,0,9,9,14,13,27,41,18,59,0.000333,0.093513,7,1963.768538,109.098252,280.538363,101.408685,3,4
0,0,14,14,16,17,33,67,30,97,0.000333,0.163102,8,3914.449837,217.469435,489.30623,133.486868,3,4
0,0,11,11,15,16,31,49,23,72,0.000333,0.118901,7,2496.91494,138.717497,356.702134,122.603359,3,4
0,0,14,14,15,17,32,59,29,88,0.000333,0.146667,7,3080,171.111111,440,128.090227,3,4
0,0,9,9,11,11,22,36,25,61,0.000333,0.090675,10,2720.253287,151.125183,272.025329,76.107496,2,4
0,0,10,10,12,12,24,43,28,71,0.000333,0.108511,12,3906.388051,217.021558,325.532338,86.0391,2,4
0,0,8,8,10,12,22,35,24,59,0.000333,0.087702,10,2631.064655,146.170259,263.106465,76.238831,2,4
0,0,7,7,10,11,21,27,20,47,0.000333,0.068813,5,1032.194594,57.344144,206.438919,71.273029,2,4
0,0,6,6,10,11,21,23,16,39,0.000333,0.0571,5,856.501897,47.583439,171.300379,71.273029,2,4
0,0,11,11,13,14,27,45,32,77,0.000333,0.122042,12,4393.516052,244.084225,366.126338,101.408685,2,4
0,0,8,8,11,14,25,29,23,52,0.000333,0.080494,5,1207.402609,67.077923,241.480522,91.356717,2,4
0,0,11,11,12,14,26,37,31,68,0.000333,0.106543,12,3835.55881,213.086601,319.629901,96.322519,2,4
0,0,16,16,13,25,38,71,63,134,0.000333,0.234407,12,8438.667442,468.814858,703.222287,164.202121,2,4
0,0,17,17,13,26,39,78,66,144,0.000333,0.253699,12,9133.175034,507.398613,761.09792,170.317149,2,4
0,0,15,15,13,26,39,70,62,132,0.000333,0.232558,12,8372.077115,465.115395,697.673093,170.317149,2,4
0,0,14,14,13,25,38,62,58,120,0.000333,0.209917,12,7557.015619,419.834201,629.751302,164.202121,2,4
0,0,13,13,13,24,37,57,54,111,0.000333,0.19275,12,6938.991883,385.499549,578.249324,158.144816,2,4
0,0,18,18,15,28,43,80,70,150,0.000333,0.271313,14,11395.15599,633.064221,813.939713,193.209297,2,4
0,0,15,15,14,28,42,64,61,125,0.000333,0.22468,14,9436.55549,524.253083,674.039678,187.908907,2,4
0,0,18,18,14,28,42,72,69,141,0.000333,0.253439,14,10644.43459,591.357477,760.316757,187.908907,2,4
0,0,6,6,9,11,20,23,15,38,0.000333,0.054744,4,656.93307,36.496282,164.233268,66.583073,2,4
0,0,13,13,16,24,40,61,51,112,0.000333,0.198685,16,9536.895146,529.827508,596.055947,174.0391,8,4
0,0,14,14,15,16,31,101,75,176,0.000333,0.290646,28,24414.27942,1356.348857,871.938551,122.603359,2,4
0,0,15,15,17,27,44,79,59,138,0.000333,0.251134,16,12054.42501,669.690279,753.401563,197.868831,4,4
0,0,15,15,17,27,44,78,58,136,0.000333,0.247494,16,11879.7232,659.984622,742.4827,197.868831,4,4
0,0,8,8,15,12,27,40,16,56,0.000333,0.088758,7,1863.915901,103.550883,266.2737,101.622909,3,4
0,0,6,6,11,16,27,34,22,56,0.000333,0.088758,5,1331.368501,73.964917,266.2737,102.053748,6,4
0,0,15,15,11,22,33,70,56,126,0.000333,0.211865,10,6355.93659,353.107588,635.593659,136.161243,1,4
0,0,12,12,14,21,35,43,33,76,0.000333,0.129942,7,2728.778565,151.598809,389.825509,145.541635,5,4
0,0,12,12,12,18,30,55,45,100,0.000333,0.163563,12,5888.268715,327.12604,490.68906,118.0782,3,4
0,0,12,12,14,18,32,60,35,95,0.000333,0.158333,7,3325,184.722222,475,128.361619,3,4
0,0,8,8,14,12,26,39,16,55,0.000333,0.086175,7,1809.669291,100.537183,258.524184,96.322519,3,4
