Empty_Lines,Lines_Of_Comments,Lines_Of_Program,Physic_Lines,n1_Number_Of_Distinct_Operators,n2_Number_Of_Distinct_Operands,n_Program_Vocabulary,N1_Total_Number_Of_Operators,N2_Total_Number_Of_Operands,N_Program_Length,B_Number_of_Delivered_Bugs_1,B_Number_of_Delivered_Bugs_2,D_Difficulty,E_Effort,T_Time_Required_To_Program,V_Volume,_N_Calculated_Program_Length,McCab_Number,IsVulnerable
0,0,23,23,25,50,75,112,99,211,0.000333,0.438094,12,15771.36892,876.187162,1314.280744,398.289214,3,2
0,0,24,24,20,44,64,107,91,198,0.000333,0.396,20,23760,1320,1188,326.653553,3,2
0,0,13,13,20,25,45,58,56,114,0.000333,0.20869,20,12521.42506,695.634726,626.071253,202.534967,3,2
0,0,15,15,15,34,49,67,68,135,0.000333,0.252662,14,10611.80161,589.544534,757.985829,231.577096,1,2
0,0,16,16,19,40,59,72,69,141,0.000333,0.276484,9,7465.07403,414.726335,829.45267,293.587747,1,2
0,0,18,18,16,34,50,74,64,138,0.000333,0.259617,8,6230.817234,346.156513,778.852154,236.973737,9,2
0,0,16,16,19,40,59,72,69,141,0.000333,0.276484,9,7465.07403,414.726335,829.45267,293.587747,1,2
0,0,23,23,24,26,50,97,74,171,0.000333,0.3217,24,23162.3858,1286.799211,965.099408,232.250533,7,2
0,0,26,26,30,41,71,140,97,237,0.000333,0.48583,30,43724.70202,2429.150112,1457.490067,366.86635,8,2
0,0,41,41,32,70,102,256,181,437,0.000333,0.97195,32,93307.19598,5183.73311,2915.849874,589.049811,19,2
0,0,31,31,27,48,75,158,116,274,0.000333,0.568899,26,44374.10435,2465.22802,1706.696321,396.460163,10,2
0,0,30,30,30,51,81,183,139,322,0.000333,0.680477,30,61242.95103,3402.386168,2041.431701,436.50041,10,2
0,0,33,33,30,70,100,228,150,378,0.000333,0.837126,30,75341.32919,4185.6294,2511.37764,576.256529,11,2
0,0,24,24,24,36,60,114,86,200,0.000333,0.393793,24,28353.07486,1575.170825,1181.378119,296.1564,14,2
0,0,18,18,14,44,58,98,98,196,0.000333,0.382721,14,16074.29985,893.016658,1148.164275,293.51796,11,2
0,0,24,24,18,29,47,121,83,204,0.000333,0.377712,18,20396.45026,1133.136126,1133.136126,215.940099,4,2
0,0,21,21,19,29,48,99,70,169,0.000333,0.31462,18,16989.45593,943.858663,943.858663,221.592072,5,2
0,0,17,17,23,43,66,91,83,174,0.000333,0.350575,11,11568.97034,642.720575,1051.724577,337.371309,3,2
0,0,23,23,25,51,76,112,99,211,0.000333,0.439438,12,15819.75246,878.875137,1318.312705,405.390097,3,2
0,0,24,24,20,45,65,107,91,198,0.000333,0.397476,20,23848.57654,1324.920919,1192.428827,333.571951,3,2
0,0,13,13,20,26,46,58,56,114,0.000333,0.209895,20,12593.72126,699.651181,629.686063,208.649995,3,2
0,0,15,15,15,35,50,67,68,135,0.000333,0.253974,7,5333.444099,296.30245,761.920586,238.128265,1,2
0,0,16,16,19,41,60,72,69,141,0.000333,0.277624,9,7495.844166,416.435787,832.871574,300.370255,1,2
0,0,18,18,16,35,51,74,64,138,0.000333,0.260932,8,6262.357578,347.908754,782.794697,243.524906,9,2
0,0,16,16,19,41,60,72,69,141,0.000333,0.277624,9,7495.844166,416.435787,832.871574,300.370255,1,2
0,0,23,23,24,27,51,97,74,171,0.000333,0.323328,24,23279.6336,1293.312978,969.984733,238.421063,7,2
0,0,26,26,30,42,72,140,97,237,0.000333,0.487424,30,43868.16676,2437.120376,1462.272225,373.68405,8,2
0,0,41,41,32,71,103,256,181,437,0.000333,0.974,32,93504.02337,5194.667965,2922.00073,596.632045,19,2
0,0,31,31,27,49,76,158,116,274,0.000333,0.570644,26,44510.23561,2472.790867,1711.932139,403.502745,10,2
0,0,30,30,30,52,82,183,139,322,0.000333,0.682377,30,61413.95237,3411.886242,2047.131745,443.629583,10,2
0,0,33,33,30,71,101,228,150,378,0.000333,0.838935,30,75504.11821,4194.673234,2516.80394,583.838763,11,2
0,0,24,24,24,37,61,114,86,200,0.000333,0.395382,24,28467.53922,1581.529957,1186.147468,302.788875,14,2
0,0,18,18,14,44,58,98,98,196,0.000333,0.382721,14,16074.29985,893.016658,1148.164275,293.51796,11,2
0,0,24,24,18,30,48,121,83,204,0.000333,0.379777,18,20507.9823,1139.33235,1139.33235,222.265368,4,2
0,0,21,21,19,30,49,99,70,169,0.000333,0.316295,18,17079.94735,948.885964,948.885964,227.917341,5,2
0,0,11,11,22,38,60,69,57,126,0.000333,0.248089,11,8186.950366,454.830576,744.268215,297.528741,3,2
0,0,19,19,25,46,71,95,79,174,0.000333,0.356685,12,12840.67199,713.370666,1070.055999,370.180255,3,2
0,0,17,17,25,46,71,95,79,174,0.000333,0.356685,12,12840.67199,713.370666,1070.055999,370.180255,3,2
0,0,5,5,16,21,37,35,26,61,0.000333,0.105926,8,2542.213242,141.234069,317.776655,156.238666,3,2
0,0,18,18,20,40,60,86,72,158,0.000333,0.311096,10,9332.887141,518.49373,933.288714,299.315686,3,2
0,0,7,7,19,21,40,41,35,76,0.000333,0.134822,9,3640.198817,202.233268,404.466535,172.949289,3,2
0,0,9,9,13,30,43,45,43,88,0.000333,0.15917,6,2865.06779,159.170433,477.511298,195.312434,1,2
0,0,14,14,15,30,45,51,43,94,0.000333,0.172078,7,3613.639337,200.757741,516.234191,205.810077,2,2
0,0,10,10,18,36,54,55,49,104,0.000333,0.199503,9,5386.574702,299.25415,598.5083,261.17595,1,2
0,0,13,13,15,31,46,49,43,92,0.000333,0.169389,7,3557.1739,197.620772,508.1677,212.183445,3,2
0,0,12,12,17,28,45,47,39,86,0.000333,0.157433,8,3778.39493,209.910829,472.299366,204.092806,3,2
0,0,10,10,18,36,54,55,49,104,0.000333,0.199503,9,5386.574702,299.25415,598.5083,261.17595,1,2
0,0,14,14,15,30,45,51,43,94,0.000333,0.172078,7,3613.639337,200.757741,516.234191,205.810077,2,2
0,0,20,20,29,37,66,118,74,192,0.000333,0.386841,28,32494.66279,1805.259044,1160.523671,333.631223,8,2
0,0,35,35,31,66,97,234,157,391,0.000333,0.860189,30,77416.97764,4300.943202,2580.565921,552.510097,19,2
0,0,25,25,26,44,70,136,92,228,0.000333,0.465826,26,36334.38972,2018.577207,1397.476528,362.426424,10,2
0,0,24,24,29,47,76,161,120,281,0.000333,0.585223,28,49158.69368,2731.038538,1755.667631,401.947125,10,2
0,0,22,22,26,55,81,179,106,285,0.000333,0.602286,13,23489.14426,1304.952459,1806.857251,440.186217,10,2
0,0,27,27,30,66,96,208,131,339,0.000333,0.744101,15,33484.53432,1860.251906,2232.302288,546.13673,11,2
0,0,17,17,23,32,55,95,68,163,0.000333,0.314121,22,20731.95593,1151.77533,942.361633,264.041925,13,2
0,0,13,13,13,40,53,80,79,159,0.000333,0.30358,6,5464.436114,303.579784,910.739352,260.98284,11,2
0,0,18,18,16,25,41,104,64,168,0.000333,0.300023,16,14401.09979,800.061099,900.068737,180.096405,4,2
0,0,13,13,13,28,41,53,52,105,0.000333,0.187514,6,3375.257763,187.51432,562.54296,182.711654,1,2
0,0,12,12,13,14,27,47,26,73,0.000333,0.115702,6,2082.640726,115.702263,347.106788,101.408685,6,2
0,0,12,12,13,14,27,47,26,73,0.000333,0.115702,6,2082.640726,115.702263,347.106788,101.408685,6,2
0,0,9,9,9,11,20,21,21,42,0.000333,0.060507,4,726.08392,40.337996,181.52098,66.583073,2,2
0,0,18,18,15,22,37,55,51,106,0.000333,0.184067,14,7730.828795,429.490489,552.202057,156.710855,7,2
0,0,7,7,10,15,25,28,31,59,0.000333,0.091329,10,2739.875152,152.215286,273.987515,91.82264,1,2
0,0,13,13,10,30,40,57,68,125,0.000333,0.221747,10,6652.410119,369.57834,665.241012,180.425999,2,2
0,0,22,22,19,50,69,104,110,214,0.000333,0.435741,18,23530.03621,1307.224234,1307.224234,362.903432,2,2
0,0,22,22,21,34,55,112,89,201,0.000333,0.387351,20,23241.06605,1291.170336,1162.053302,265.212402,16,2
0,0,12,12,10,28,38,54,57,111,0.000333,0.194173,10,5825.19954,323.622197,582.519954,167.825219,1,2
0,0,12,12,10,28,38,54,57,111,0.000333,0.194173,10,5825.19954,323.622197,582.519954,167.825219,1,2
0,0,18,18,11,40,51,75,87,162,0.000333,0.306311,10,9189.329054,510.518281,918.932905,250.930872,1,2
0,0,34,34,16,62,78,181,191,372,0.000333,0.77939,24,56116.07101,3117.559501,2338.169625,433.160171,1,2
0,0,25,25,16,56,72,120,125,245,0.000333,0.503877,16,24186.10601,1343.672556,1511.631625,389.211876,1,2
0,0,25,25,24,37,61,144,99,243,0.000333,0.48039,24,34588.06015,1921.558897,1441.169173,302.788875,6,2
0,0,26,26,23,38,61,150,102,252,0.000333,0.498182,22,32880.0078,1826.6671,1494.545809,303.463171,6,2
0,0,24,24,21,39,60,141,98,239,0.000333,0.470582,20,28234.93705,1568.607614,1411.746852,298.369352,6,2
0,0,23,23,21,37,58,134,94,228,0.000333,0.445207,20,26712.39334,1484.021852,1335.619667,284.98844,6,2
0,0,22,22,21,37,58,130,90,220,0.000333,0.429585,20,25775.11638,1431.95091,1288.755819,284.98844,6,2
0,0,21,21,21,36,57,128,88,216,0.000333,0.419968,20,25198.08486,1399.893603,1259.904243,278.355966,6,2
0,0,27,27,22,41,63,148,105,253,0.000333,0.504084,22,33269.54005,1848.307781,1512.251821,317.767128,6,2
0,0,24,24,22,40,62,136,97,233,0.000333,0.462443,22,30521.21029,1695.622794,1387.32774,310.984619,6,2
0,0,27,27,23,41,64,143,105,248,0.000333,0.496,22,32736,1818.666667,1488,323.701557,6,2
0,0,49,49,31,40,71,245,168,413,0.000333,0.846615,60,152390.7336,8466.151868,2539.84556,366.457209,19,2
0,0,50,50,31,40,71,251,171,422,0.000333,0.865064,60,155711.5971,8650.644281,2595.193284,366.457209,19,2
0,0,48,48,30,41,71,242,167,409,0.000333,0.838416,60,150914.7943,8384.15524,2515.246572,366.86635,19,2
0,0,47,47,30,39,69,235,163,398,0.000333,0.810398,60,145871.564,8103.975779,2431.192734,353.337404,19,2
0,0,46,46,30,39,69,229,157,386,0.000333,0.785963,60,141473.4264,7859.634801,2357.89044,353.337404,19,2
0,0,45,45,30,38,68,229,157,386,0.000333,0.783254,60,140985.6394,7832.535522,2349.760657,346.627963,19,2
0,0,51,51,30,42,72,252,175,427,0.000333,0.878186,60,158073.4785,8781.859919,2634.557976,373.68405,19,2
0,0,48,48,30,42,72,237,166,403,0.000333,0.828827,45,111891.5899,6216.199439,2486.479776,373.68405,19,2
0,0,51,51,30,43,73,244,174,418,0.000333,0.862449,60,155240.7999,8624.488885,2587.346666,380.536102,19,2
0,0,24,24,28,36,64,127,87,214,0.000333,0.428,28,35952,1997.333333,1284,320.723238,5,2
0,0,25,25,28,37,65,133,90,223,0.000333,0.447663,28,37603.66463,2089.092479,1342.988022,327.355712,5,2
0,0,24,24,26,39,65,129,89,218,0.000333,0.437625,26,34134.78076,1896.376709,1312.876183,328.342119,5,2
0,0,25,25,26,39,65,130,92,222,0.000333,0.445655,26,34761.10702,1931.172612,1336.965654,328.342119,5,2
0,0,19,19,26,33,59,113,80,193,0.000333,0.37845,26,29519.10282,1639.950157,1135.350109,288.676439,5,2
0,0,20,20,26,34,60,111,76,187,0.000333,0.368196,26,28719.30208,1595.516782,1104.588541,295.185169,5,2
0,0,26,26,27,39,66,135,94,229,0.000333,0.461389,26,35988.32259,1999.351255,1384.166253,334.512649,5,2
0,0,23,23,26,39,65,119,85,204,0.000333,0.409521,26,31942.63888,1774.591049,1228.563034,328.342119,5,2
0,0,26,26,27,40,67,127,93,220,0.000333,0.444847,26,34698.03017,1927.668343,1334.539622,341.259086,5,2
0,0,20,20,20,25,45,84,62,146,0.000333,0.26727,20,16036.21104,890.900613,801.810552,202.534967,4,2
0,0,21,21,19,26,45,90,65,155,0.000333,0.283746,18,15322.27014,851.23723,851.23723,202.922055,4,2
0,0,19,19,18,26,44,78,60,138,0.000333,0.251134,18,13561.22814,753.401563,753.401563,197.270083,4,2
0,0,18,18,18,26,44,74,57,131,0.000333,0.238395,18,12873.33976,715.185542,715.185542,197.270083,4,2
0,0,17,17,18,24,42,70,53,123,0.000333,0.221085,18,11938.59077,663.255043,663.255043,185.09775,4,2
0,0,16,16,18,23,41,68,51,119,0.000333,0.212516,18,11475.87639,637.548689,637.548689,179.100575,4,2
0,0,22,22,18,28,46,91,69,160,0.000333,0.29459,18,15907.85843,883.769913,883.769913,209.664588,4,2
0,0,19,19,18,28,46,76,60,136,0.000333,0.250401,18,13521.67967,751.204426,751.204426,209.664588,4,2
0,0,22,22,18,28,46,84,68,152,0.000333,0.27986,18,15112.46551,839.581417,839.581417,209.664588,4,2
0,0,29,29,21,47,68,142,95,237,0.000333,0.48091,20,28854.57387,1603.031882,1442.728693,353.304342,14,2
0,0,30,30,20,48,68,148,98,246,0.000333,0.499172,20,29950.31718,1663.90651,1497.515859,354.516762,14,2
0,0,28,28,19,49,68,139,94,233,0.000333,0.472793,9,12765.40958,709.189421,1418.378842,355.831405,14,2
0,0,27,27,19,47,66,132,90,222,0.000333,0.447285,9,12076.69945,670.927747,1341.855494,341.776299,14,2
0,0,26,26,19,47,66,124,82,206,0.000333,0.415048,9,11206.3067,622.572594,1245.145189,341.776299,12,2
0,0,25,25,19,46,65,126,84,210,0.000333,0.421566,9,11382.27517,632.34862,1264.697241,334.794473,14,2
0,0,31,31,21,51,72,150,102,252,0.000333,0.518274,20,31096.42201,1727.579,1554.8211,381.532358,14,2
0,0,28,28,19,50,69,134,93,227,0.000333,0.462212,9,12479.71547,693.317526,1386.635052,362.903432,14,2
0,0,31,31,19,51,70,142,101,243,0.000333,0.496472,9,13404.74196,744.707887,1489.415773,370.004315,14,2
0,0,37,37,25,44,69,199,143,342,0.000333,0.696372,36,75208.15311,4178.230728,2089.115364,356.311396,7,2
0,0,38,38,24,45,69,205,146,351,0.000333,0.714697,36,77187.31504,4288.184169,2144.092084,357.172489,7,2
0,0,36,36,23,46,69,196,142,338,0.000333,0.688227,33,68134.48179,3785.248988,2064.681266,358.125775,7,2
0,0,35,35,23,44,67,189,138,327,0.000333,0.661204,33,65459.16845,3636.62047,1983.611165,344.256916,7,2
0,0,34,34,23,44,67,183,134,317,0.000333,0.640983,33,63457.35902,3525.408835,1922.950273,344.256916,7,2
0,0,33,33,23,43,66,183,132,315,0.000333,0.634661,33,62831.47687,3490.637604,1903.984148,337.371309,7,2
0,0,39,39,23,48,71,207,150,357,0.000333,0.73182,33,72450.17082,4025.00949,2195.459722,372.120125,7,2
0,0,36,36,24,47,71,191,141,332,0.000333,0.680572,36,73501.77757,4083.432087,2041.716044,371.104776,7,2
0,0,39,39,24,48,72,199,149,348,0.000333,0.715711,36,77296.82042,4294.267801,2147.133901,378.1173,7,2
0,0,8,8,15,14,29,44,30,74,0.000333,0.11983,14,5032.868311,279.603795,359.490594,111.906328,2,2
0,0,9,9,15,15,30,49,33,82,0.000333,0.134122,14,5633.110404,312.950578,402.365029,117.206718,2,2
0,0,7,7,12,16,28,42,29,71,0.000333,0.113774,6,2047.933197,113.774066,341.322199,107.01955,2,2
0,0,7,7,12,16,28,42,29,71,0.000333,0.113774,6,2047.933197,113.774066,341.322199,107.01955,2,2
0,0,10,10,13,17,30,52,37,89,0.000333,0.145571,12,5240.559156,291.142175,436.713263,117.592585,2,2
0,0,7,7,13,17,30,36,28,64,0.000333,0.10468,6,1884.245989,104.680333,314.040998,117.592585,2,2
0,0,10,10,14,18,32,44,36,80,0.000333,0.133333,14,5600,311.111111,400,128.361619,2,2
0,0,9,9,16,13,29,37,27,64,0.000333,0.103637,16,4974.572539,276.365141,310.910784,112.105716,2,2
0,0,10,10,15,14,29,43,30,73,0.000333,0.118211,14,4964.856577,275.825365,354.632613,111.906328,2,2
0,0,8,8,14,15,29,35,26,61,0.000333,0.098779,7,2074.357885,115.242105,296.336841,111.906328,2,2
0,0,7,7,14,13,27,27,22,49,0.000333,0.077663,7,1630.926413,90.607023,232.989488,101.408685,2,2
0,0,11,11,14,17,31,45,34,79,0.000333,0.130461,14,5479.341119,304.40784,391.381509,122.789837,2,2
0,0,8,8,15,16,31,29,25,54,0.000333,0.089176,7,1872.686205,104.038123,267.526601,122.603359,2,2
0,0,11,11,15,17,32,37,33,70,0.000333,0.116667,7,2450,136.111111,350,128.090227,2,2
0,0,12,12,19,16,35,70,41,111,0.000333,0.189783,18,10248.30747,569.350415,569.350415,144.710623,2,2
0,0,13,13,19,17,36,76,44,120,0.000333,0.206797,18,11167.038,620.391,620.391,150.197491,2,2
0,0,11,11,17,18,35,68,40,108,0.000333,0.184654,16,8863.401053,492.41117,553.962566,144.545518,2,2
0,0,10,10,17,17,34,60,36,96,0.000333,0.162799,16,7814.342924,434.130162,488.396433,138.973737,2,2
0,0,9,9,16,16,32,47,30,77,0.000333,0.128333,8,3080,171.111111,385,128,2,2
0,0,12,12,17,19,36,70,41,111,0.000333,0.191287,16,9181.786803,510.099267,573.861675,150.197491,2,2
0,0,11,11,17,19,36,62,39,101,0.000333,0.174054,16,8354.598802,464.144378,522.162425,150.197491,2,2
0,0,14,14,17,20,37,70,47,117,0.000333,0.203169,16,9752.0967,541.78315,609.506044,155.92543,2,2
0,0,77,77,35,123,158,404,286,690,0.000333,1.67987,34,171346.6964,9519.260908,5039.608716,1033.45419,26,2
0,0,78,78,35,124,159,410,289,699,0.000333,1.703902,34,173797.9763,9655.443129,5111.705186,1041.845248,26,2
0,0,76,76,33,125,158,402,285,687,0.000333,1.672566,32,160566.316,8920.350887,5017.697374,1037.188042,26,2
0,0,75,75,33,123,156,394,281,675,0.000333,1.639215,32,157364.6879,8742.482663,4917.646498,1020.39429,26,2
0,0,74,74,33,123,156,390,277,667,0.000333,1.619788,32,155499.625,8638.868053,4859.36328,1020.39429,26,2
0,0,73,73,33,122,155,388,275,663,0.000333,1.608023,32,154370.2554,8576.125299,4824.070481,1012.014961,26,2
0,0,79,79,36,127,163,412,293,705,0.000333,1.726951,36,186510.7206,10361.7067,5180.853349,1073.680255,26,2
0,0,76,76,33,126,159,396,284,680,0.000333,1.657587,32,159128.3331,8840.46295,4972.76041,1045.602276,26,2
0,0,79,79,34,127,161,403,292,695,0.000333,1.698329,34,173229.5658,9623.864768,5094.98723,1060.536692,26,2
0,0,14,14,20,28,48,82,58,140,0.000333,0.260632,20,15637.895,868.771945,781.89475,221.0445,3,2
0,0,15,15,21,29,50,88,61,149,0.000333,0.280312,20,16818.69145,934.371747,840.934572,233.120115,3,2
0,0,13,13,18,29,47,80,57,137,0.000333,0.25366,9,6848.808054,380.489336,760.978673,215.940099,3,2
0,0,12,12,18,28,46,72,53,125,0.000333,0.230148,9,6214.007201,345.222622,690.445245,209.664588,3,2
0,0,11,11,18,28,46,67,48,115,0.000333,0.211737,9,5716.886625,317.604812,635.209625,209.664588,3,2
0,0,10,10,18,27,45,66,47,113,0.000333,0.20686,9,5585.214599,310.2897,620.5794,203.440613,3,2
0,0,16,16,21,31,52,90,65,155,0.000333,0.294523,20,17671.36313,981.742396,883.568156,245.818752,3,2
0,0,13,13,18,31,49,74,56,130,0.000333,0.243304,9,6569.210518,364.95614,729.91228,228.638736,3,2
0,0,16,16,19,31,50,82,64,146,0.000333,0.274668,18,14832.05407,824.003004,824.003004,234.290708,3,2
0,0,14,14,24,33,57,91,67,158,0.000333,0.307199,24,22118.31893,1228.795496,921.596622,276.504106,4,2
0,0,15,15,23,34,57,97,70,167,0.000333,0.324698,22,21430.03791,1190.557662,974.092632,277.015662,4,2
0,0,13,13,21,35,56,89,66,155,0.000333,0.300047,10,9001.400129,500.077785,900.140013,271.763571,4,2
0,0,12,12,21,33,54,81,62,143,0.000333,0.274316,10,8229.489128,457.19384,822.948913,258.703672,4,2
0,0,11,11,20,33,53,77,58,135,0.000333,0.257756,10,7732.692614,429.594034,773.269261,252.903568,4,2
0,0,16,16,22,38,60,99,74,173,0.000333,0.340631,11,11240.8128,624.4896,1021.892073,297.528741,4,2
0,0,13,13,21,36,57,83,65,148,0.000333,0.287756,10,8632.677221,479.593179,863.267722,278.355966,4,2
0,0,16,16,22,37,59,91,73,164,0.000333,0.321584,11,10612.28806,589.571559,964.75346,290.85727,4,2
0,0,21,21,24,39,63,113,90,203,0.000333,0.404463,24,29121.30779,1617.850433,1213.387824,316.169787,4,2
0,0,22,22,24,40,64,119,93,212,0.000333,0.424,24,30528,1696,1272,322.916224,4,2
0,0,20,20,22,40,62,110,89,199,0.000333,0.394962,22,26067.47145,1448.192858,1184.885066,310.984619,4,2
0,0,19,19,22,39,61,103,85,188,0.000333,0.37166,22,24529.52963,1362.751646,1114.978619,304.238182,4,2
0,0,18,18,22,39,61,99,81,180,0.000333,0.355844,22,23485.71986,1304.762214,1067.532721,304.238182,4,2
0,0,17,17,22,38,60,97,79,176,0.000333,0.346538,22,22871.48039,1270.637799,1039.612745,297.528741,4,2
0,0,23,23,23,42,65,121,97,218,0.000333,0.437625,22,28883.27603,1604.626446,1312.876183,330.519257,4,2
0,0,20,20,22,42,64,105,88,193,0.000333,0.386,22,25476,1415.333333,1158,324.584827,4,2
0,0,23,23,23,42,65,113,96,209,0.000333,0.419558,22,27690.8472,1538.3804,1258.674873,330.519257,4,2
0,0,26,26,29,54,83,139,108,247,0.000333,0.524878,28,44089.77271,2449.431817,1574.63474,451.645374,5,2
0,0,27,27,28,55,83,145,111,256,0.000333,0.544003,28,45696.28264,2538.682369,1632.010094,452.580722,5,2
0,0,25,25,28,55,83,137,107,244,0.000333,0.518503,14,21777.1347,1209.840817,1555.509621,452.580722,5,2
0,0,24,24,28,54,82,129,103,232,0.000333,0.491651,14,20649.32891,1147.184939,1474.952065,445.369863,5,2
0,0,23,23,28,54,82,125,99,224,0.000333,0.474697,14,19937.28309,1107.626838,1424.091649,445.369863,5,2
0,0,22,22,28,53,81,123,97,220,0.000333,0.464922,14,19526.73801,1084.818778,1394.767001,438.185722,5,2
0,0,29,29,28,57,85,150,118,268,0.000333,0.572572,28,48096.06959,2672.003866,1717.716771,467.080669,5,2
0,0,25,25,28,57,85,131,106,237,0.000333,0.506342,14,21266.35913,1181.464396,1519.025652,467.080669,5,2
0,0,28,28,28,57,85,139,114,253,0.000333,0.540525,28,45404.12539,2522.451411,1621.575907,467.080669,5,2
0,0,12,12,14,19,33,56,44,100,0.000333,0.168146,14,7062.151767,392.341765,504.439412,134.013592,3,2
0,0,13,13,14,20,34,61,47,108,0.000333,0.183149,14,7692.243816,427.346879,549.445987,139.741531,3,2
0,0,11,11,13,20,33,54,43,97,0.000333,0.163102,12,5871.674755,326.204153,489.30623,134.544278,3,2
0,0,10,10,13,19,32,46,39,85,0.000333,0.141667,12,5100,283.333333,425,128.816339,3,2
0,0,9,9,13,20,33,44,36,80,0.000333,0.134517,6,2421.309177,134.517177,403.55153,134.544278,3,2
0,0,8,8,13,18,31,41,33,74,0.000333,0.122204,6,2199.663162,122.203509,366.610527,123.164366,3,2
0,0,14,14,15,22,37,61,51,112,0.000333,0.194486,14,8168.422877,453.801271,583.458777,156.710855,3,2
0,0,11,11,14,22,36,48,42,90,0.000333,0.155098,7,3257.052751,180.947375,465.29325,151.410465,3,2
0,0,13,13,14,22,36,51,46,97,0.000333,0.167161,14,7020.758152,390.04212,501.482725,151.410465,3,2
0,0,13,13,21,23,44,149,109,258,0.000333,0.469511,40,56341.3343,3130.074128,1408.533358,196.280591,6,2
0,0,14,14,20,24,44,153,112,265,0.000333,0.48225,40,57869.97516,3214.99862,1446.749379,196.477662,6,2
0,0,12,12,18,24,42,131,95,226,0.000333,0.406221,27,32903.92091,1827.995606,1218.663738,185.09775,6,2
0,0,11,11,18,24,42,127,92,219,0.000333,0.393639,27,31884.77292,1771.376273,1180.917516,185.09775,6,2
0,0,10,10,17,23,40,116,82,198,0.000333,0.351247,24,25289.80231,1404.989017,1053.741763,173.528793,6,2
0,0,9,9,17,21,38,115,80,195,0.000333,0.341115,24,24560.30076,1364.461153,1023.345865,161.725534,6,2
0,0,15,15,19,27,46,150,111,261,0.000333,0.48055,36,51899.38814,2883.299341,1441.649671,209.092585,6,2
0,0,12,12,18,26,44,129,95,224,0.000333,0.407638,27,33018.64243,1834.369024,1222.912683,197.270083,6,2
0,0,15,15,19,28,47,142,108,250,0.000333,0.462882,27,37493.47475,2082.970819,1388.647213,215.316561,6,2
0,0,9,9,14,14,28,54,47,101,0.000333,0.161848,21,10196.39979,566.466655,485.542847,106.605938,2,2
0,0,10,10,14,15,29,60,50,110,0.000333,0.178126,21,11221.9361,623.440894,534.377909,111.906328,2,2
0,0,8,8,11,16,27,47,42,89,0.000333,0.141062,10,4231.849877,235.102771,423.184988,102.053748,2,2
0,0,7,7,11,14,25,41,38,79,0.000333,0.122288,10,3668.64639,203.813688,366.864639,91.356717,2,2
0,0,6,6,11,14,25,38,34,72,0.000333,0.111453,10,3343.576457,185.754248,334.357646,91.356717,2,2
0,0,5,5,11,12,23,35,30,65,0.000333,0.098011,10,2940.315271,163.350848,294.031527,81.073298,2,2
0,0,11,11,14,18,32,58,52,110,0.000333,0.183333,14,7700,427.777778,550,128.361619,2,2
0,0,8,8,12,17,29,44,41,85,0.000333,0.137643,12,4955.140615,275.28559,412.928385,112.506418,2,2
0,0,10,10,12,17,29,51,49,100,0.000333,0.161933,12,5829.577194,323.8654,485.7981,112.506418,2,2
0,0,13,13,16,13,29,73,42,115,0.000333,0.186223,24,13408.02755,744.890419,558.667814,112.105716,3,2
0,0,14,14,17,15,32,80,45,125,0.000333,0.208333,24,15000,833.333333,625,128.090227,3,2
0,0,12,12,13,15,28,70,41,111,0.000333,0.177872,12,6403.396756,355.744264,533.616396,106.709075,3,2
0,0,11,11,13,13,26,63,37,100,0.000333,0.156681,12,5640.527662,313.362648,470.043972,96.211433,3,2
0,0,10,10,15,14,29,61,35,96,0.000333,0.155455,14,6529.126457,362.729248,466.366176,111.906328,3,2
0,0,9,9,13,12,25,57,31,88,0.000333,0.13622,12,4903.912136,272.439563,408.659345,91.125266,3,2
0,0,14,14,13,17,30,79,48,127,0.000333,0.207725,12,7478.101268,415.45007,623.175106,117.592585,3,2
0,0,12,12,14,17,31,65,40,105,0.000333,0.173397,14,7282.668576,404.592699,520.190613,122.789837,3,2
0,0,14,14,14,17,31,70,47,117,0.000333,0.193214,14,8114.973556,450.831864,579.640968,122.789837,3,2
0,0,19,19,15,28,43,75,71,146,0.000333,0.264078,14,11091.28516,616.182509,792.234654,193.209297,4,2
0,0,20,20,15,30,45,80,74,154,0.000333,0.281915,14,11840.43528,657.80196,845.745377,205.810077,4,2
0,0,18,18,12,30,42,72,70,142,0.000333,0.255236,12,9188.508888,510.472716,765.709074,190.226268,4,2
0,0,17,17,12,29,41,65,66,131,0.000333,0.233946,12,8422.071751,467.892875,701.839313,183.900999,4,2
0,0,16,16,12,27,39,56,57,113,0.000333,0.199083,12,7167.005409,398.166967,597.250451,171.401513,4,2
0,0,15,15,12,27,39,59,60,119,0.000333,0.209654,12,7547.554369,419.308576,628.962864,171.401513,4,2
0,0,21,21,14,33,47,82,79,161,0.000333,0.298096,14,12520.04327,695.55796,894.288805,219.767975,4,2
0,0,18,18,13,31,44,67,69,136,0.000333,0.247494,12,8909.792402,494.988467,742.4827,201.685802,4,2
0,0,21,21,14,32,46,75,77,152,0.000333,0.27986,14,11754.13984,653.007769,839.581417,213.302969,4,2
0,0,8,8,14,23,37,39,31,70,0.000333,0.121554,7,2552.632149,141.812897,364.661736,157.344894,2,2
0,0,5,5,14,25,39,33,28,61,0.000333,0.10747,7,2256.866747,125.381486,322.409535,169.399374,2,2
0,0,11,11,22,38,60,69,57,126,0.000333,0.248089,11,8186.950366,454.830576,744.268215,297.528741,3,2
